Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
17/04/2014,459.4382726857,0.461930491037451,0.180789707187223,0.522451531967705,0.191139817052341,0.600165952770738
18/04/2014,450.683235807434,0.459716098469937,0.180456965394854,0.521231558937549,0.187255658598919,0.607611401403871
19/04/2014,426.5378858054,0.461087381571005,0.183673469387755,0.521774408572037,0.191873632004453,0.604718440940997
20/04/2014,429.954552472067,0.461605713460882,0.192546583850932,0.521831954469686,0.195384556990853,0.603641990536207
21/04/2014,467.092011590433,0.458315290134635,0.188664596273292,0.520790373722241,0.197013499664722,0.598147608261757
22/04/2014,469.046219138733,0.459458572815789,0.189163708961846,0.519305689562901,0.192819367653943,0.590522751227826
23/04/2014,454.163569424667,0.459214169487967,0.195984915705413,0.51737022920531,0.18944128847784,0.58899777982104
24/04/2014,471.4581624318,0.47552850169278,0.199478704525288,0.518862586151004,0.195223244221207,0.583346415195891
25/04/2014,478.8749580395,0.473501102275411,0.201142413487134,0.519624110196558,0.194951226609648,0.586059967257967
26/04/2014,474.909860589633,0.491609912605307,0.207020851818988,0.518310145533575,0.198557041460545,0.614944719786504
27/04/2014,459.4172405594,0.498946933312338,0.207686335403727,0.516253838790922,0.203738028062096,0.62851248009688
28/04/2014,445.998802795167,0.49975887725376,0.207630878438332,0.515931581764089,0.207489340705221,0.629970173353367
29/04/2014,457.487136125,0.496629202425006,0.202251552795031,0.519869639359859,0.230373613026481,0.630867215357359
30/04/2014,461.2427887255,0.496374957352439,0.197870452528838,0.52111838533884,0.231702071129442,0.624116974277321
1/05/2014,410.0950527404,0.499937668949951,0.199145962732919,0.521480924494028,0.234210326547654,0.62093247516315
2/05/2014,447.5979177946,0.499983597092093,0.202917036379769,0.520959175022011,0.233609357405838,0.621268865914646
3/05/2014,422.7423355072,0.500598706138624,0.207741792369122,0.518363855038048,0.236209339693063,0.62200892556794
4/05/2014,428.589582099067,0.503923575571477,0.210181898846495,0.517840187369443,0.235086476296512,0.628624610347379
5/05/2014,389.270580574467,0.503398682518437,0.216004880212955,0.514195613851681,0.230329331089715,0.631158754008656
6/05/2014,431.254256059533,0.506695667007847,0.224212511091393,0.512860549026227,0.227188476574855,0.63624946738131
7/05/2014,409.3999147,0.508437655827625,0.231588287488909,0.509910362673429,0.224133022938043,0.644233141216837
8/05/2014,419.5184644565,0.508990433824109,0.236413043478261,0.510950025224285,0.221172459165728,0.65167858984997
9/05/2014,425.765337815067,0.516035482770386,0.23857586512866,0.513357361942596,0.23131934867597,0.664259603955955
10/05/2014,453.929062790267,0.52525883788678,0.235303904170364,0.514423879245689,0.231398423563051,0.666614339216434
